MN996528	12662	12682	12662|17433|DR|978|1	0	+	0
MN996528	17433	17453	12662|17433|AR|978|1	0	-	0
MN996528	4029	4049	4049|17024|DL|979|1	0	+	0
MN996528	17004	17024	4049|17024|AL|979|1	0	-	0
MN996528	4049	4069	4049|17024|DR|979|1	0	+	0
MN996528	17024	17044	4049|17024|AR|979|1	0	-	0
MN996528	4341	4361	4361|21642|DL|980|1	0	+	0
MN996528	21622	21642	4361|21642|AL|980|1	0	-	0
MN996528	4361	4381	4361|21642|DR|980|1	0	+	0
MN996528	21642	21662	4361|21642|AR|980|1	0	-	0
MN996528	24621	24641	24641|29311|DL|981|1	0	+	0
MN996528	29291	29311	24641|29311|AL|981|1	0	-	0
MN996528	24641	24661	24641|29311|DR|981|1	0	+	0
MN996528	29311	29331	24641|29311|AR|981|1	0	-	0
MN996528	15654	15674	15674|29026|DL|982|1	0	+	0
MN996528	29006	29026	15674|29026|AL|982|1	0	-	0
MN996528	15674	15694	15674|29026|DR|982|1	0	+	0
MN996528	29026	29046	15674|29026|AR|982|1	0	-	0
MN996528	4681	4701	4701|17226|DL|983|1	0	+	0
MN996528	17206	17226	4701|17226|AL|983|1	0	-	0
MN996528	4701	4721	4701|17226|DR|983|1	0	+	0
MN996528	17226	17246	4701|17226|AR|983|1	0	-	0
MN996528	9722	9742	9742|24504|DL|984|1	0	+	0
MN996528	24484	24504	9742|24504|AL|984|1	0	-	0
MN996528	9742	9762	9742|24504|DR|984|1	0	+	0
MN996528	24504	24524	9742|24504|AR|984|1	0	-	0
MN996528	2884	2904	2904|29473|DL|985|1	0	+	0
MN996528	29453	29473	2904|29473|AL|985|1	0	-	0
MN996528	2904	2924	2904|29473|DR|985|1	0	+	0
MN996528	29473	29493	2904|29473|AR|985|1	0	-	0
MN996528	4761	4781	4781|27613|DL|986|1	0	+	0
MN996528	27593	27613	4781|27613|AL|986|1	0	-	0
MN996528	4781	4801	4781|27613|DR|986|1	0	+	0
MN996528	27613	27633	4781|27613|AR|986|1	0	-	0
MN996528	5567	5587	5587|25851|DL|987|1	0	+	0
MN996528	25831	25851	5587|25851|AL|987|1	0	-	0
MN996528	5587	5607	5587|25851|DR|987|1	0	+	0
MN996528	25851	25871	5587|25851|AR|987|1	0	-	0
MN996528	13273	13293	13293|17153|DL|988|1	0	+	0
MN996528	17133	17153	13293|17153|AL|988|1	0	-	0
MN996528	13293	13313	13293|17153|DR|988|1	0	+	0
MN996528	17153	17173	13293|17153|AR|988|1	0	-	0
MN996528	7177	7197	7197|14551|DL|989|1	0	+	0
MN996528	14531	14551	7197|14551|AL|989|1	0	-	0
MN996528	7197	7217	7197|14551|DR|989|1	0	+	0
MN996528	14551	14571	7197|14551|AR|989|1	0	-	0
MN996528	12036	12056	12056|29210|DL|990|1	0	+	0
MN996528	29190	29210	12056|29210|AL|990|1	0	-	0
MN996528	12056	12076	12056|29210|DR|990|1	0	+	0
MN996528	29210	29230	12056|29210|AR|990|1	0	-	1
MN996528	5646	5666	5666|6539|DL|991|1	0	+	0
MN996528	6519	6539	5666|6539|AL|991|1	0	-	0
MN996528	5666	5686	5666|6539|DR|991|1	0	+	0
MN996528	6539	6559	5666|6539|AR|991|1	0	-	0
MN996528	9482	9502	9502|24762|DL|992|1	0	+	0
MN996528	24742	24762	9502|24762|AL|992|1	0	-	0
MN996528	9502	9522	9502|24762|DR|992|1	0	+	0
MN996528	24762	24782	9502|24762|AR|992|1	0	-	0
MN996528	14300	14320	14320|17105|DL|993|1	0	+	0
MN996528	17085	17105	14320|17105|AL|993|1	0	-	0
MN996528	14320	14340	14320|17105|DR|993|1	0	+	0
MN996528	17105	17125	14320|17105|AR|993|1	0	-	0
MN996528	8900	8920	8920|11187|DL|994|1	0	+	0
MN996528	11167	11187	8920|11187|AL|994|1	0	-	0
MN996528	8920	8940	8920|11187|DR|994|1	0	+	0
MN996528	11187	11207	8920|11187|AR|994|1	0	-	0
MN996528	4769	4789	4789|4944|DL|995|1	0	+	0
MN996528	4924	4944	4789|4944|AL|995|1	0	-	0
MN996528	4789	4809	4789|4944|DR|995|1	0	+	0
MN996528	4944	4964	4789|4944|AR|995|1	0	-	0
MN996528	3582	3602	3602|19321|DL|996|1	0	+	0
MN996528	19301	19321	3602|19321|AL|996|1	0	-	0
MN996528	3602	3622	3602|19321|DR|996|1	0	+	0
MN996528	19321	19341	3602|19321|AR|996|1	0	-	0
MN996528	1119	1139	1139|3178|DL|997|1	0	+	0
MN996528	3158	3178	1139|3178|AL|997|1	0	-	0
MN996528	1139	1159	1139|3178|DR|997|1	0	+	0
MN996528	3178	3198	1139|3178|AR|997|1	0	-	0
MN996528	6251	6271	6271|12301|DL|998|1	0	+	0
MN996528	12281	12301	6271|12301|AL|998|1	0	-	0
MN996528	6271	6291	6271|12301|DR|998|1	0	+	0
MN996528	12301	12321	6271|12301|AR|998|1	0	-	0
MN996528	8049	8069	8069|23359|DL|999|1	0	+	0
MN996528	23339	23359	8069|23359|AL|999|1	0	-	0
MN996528	8069	8089	8069|23359|DR|999|1	0	+	0
MN996528	23359	23379	8069|23359|AR|999|1	0	-	0
MN996528	15388	15408	15408|29013|DL|1000|1	0	+	0
MN996528	28993	29013	15408|29013|AL|1000|1	0	-	0
MN996528	15408	15428	15408|29013|DR|1000|1	0	+	0
MN996528	29013	29033	15408|29013|AR|1000|1	0	-	0
MN996528	11806	11826	11826|17596|DL|1001|1	0	+	0
MN996528	17576	17596	11826|17596|AL|1001|1	0	-	0
MN996528	11826	11846	11826|17596|DR|1001|1	0	+	0
MN996528	17596	17616	11826|17596|AR|1001|1	0	-	0
MN996528	7874	7894	7894|14042|DL|1002|1	0	+	0
MN996528	14022	14042	7894|14042|AL|1002|1	0	-	0
MN996528	7894	7914	7894|14042|DR|1002|1	0	+	0
MN996528	14042	14062	7894|14042|AR|1002|1	0	-	0
MN996528	1507	1527	1527|25280|DL|1003|1	0	+	0
MN996528	25260	25280	1527|25280|AL|1003|1	0	-	0
MN996528	1527	1547	1527|25280|DR|1003|1	0	+	0
MN996528	25280	25300	1527|25280|AR|1003|1	0	-	0
MN996528	4645	4665	4665|8237|DL|1004|1	0	+	0
MN996528	8217	8237	4665|8237|AL|1004|1	0	-	0
MN996528	4665	4685	4665|8237|DR|1004|1	0	+	0
MN996528	8237	8257	4665|8237|AR|1004|1	0	-	0
MN996528	7834	7854	7854|8041|DL|1005|1	0	+	0
MN996528	8021	8041	7854|8041|AL|1005|1	0	-	0
MN996528	7854	7874	7854|8041|DR|1005|1	0	+	0
MN996528	8041	8061	7854|8041|AR|1005|1	0	-	0
MN996528	7654	7674	7674|25661|DL|1006|1	0	+	0
MN996528	25641	25661	7674|25661|AL|1006|1	0	-	0
MN996528	7674	7694	7674|25661|DR|1006|1	0	+	0
MN996528	25661	25681	7674|25661|AR|1006|1	0	-	0
MN996528	17113	17133	17133|28092|DL|1007|1	0	+	0
MN996528	28072	28092	17133|28092|AL|1007|1	0	-	0
MN996528	17133	17153	17133|28092|DR|1007|1	0	+	0
MN996528	28092	28112	17133|28092|AR|1007|1	0	-	0
MN996528	17735	17755	17755|20454|DL|1008|1	0	+	0
MN996528	20434	20454	17755|20454|AL|1008|1	0	-	0
MN996528	17755	17775	17755|20454|DR|1008|1	0	+	0
MN996528	20454	20474	17755|20454|AR|1008|1	0	-	0
MN996528	11455	11475	11475|15540|DL|1009|1	0	+	0
MN996528	15520	15540	11475|15540|AL|1009|1	0	-	0
MN996528	11475	11495	11475|15540|DR|1009|1	0	+	0
MN996528	15540	15560	11475|15540|AR|1009|1	0	-	0
MN996528	7780	7800	7800|9280|DL|1010|1	0	+	0
MN996528	9260	9280	7800|9280|AL|1010|1	0	-	0
MN996528	7800	7820	7800|9280|DR|1010|1	0	+	0
MN996528	9280	9300	7800|9280|AR|1010|1	0	-	0
MN996528	1508	1528	1528|19982|DL|1011|1	0	+	0
MN996528	19962	19982	1528|19982|AL|1011|1	0	-	0
MN996528	1528	1548	1528|19982|DR|1011|1	0	+	0
MN996528	19982	20002	1528|19982|AR|1011|1	0	-	0
MN996528	4615	4635	4635|19135|DL|1012|1	0	+	0
MN996528	19115	19135	4635|19135|AL|1012|1	0	-	0
MN996528	4635	4655	4635|19135|DR|1012|1	0	+	0
MN996528	19135	19155	4635|19135|AR|1012|1	0	-	0
MN996528	24542	24562	24562|27461|DL|1013|1	0	+	0
MN996528	27441	27461	24562|27461|AL|1013|1	0	-	0
MN996528	24562	24582	24562|27461|DR|1013|1	0	+	0
MN996528	27461	27481	24562|27461|AR|1013|1	0	-	0
MN996528	9546	9566	9566|17223|DL|1014|1	0	+	0
MN996528	17203	17223	9566|17223|AL|1014|1	0	-	0
MN996528	9566	9586	9566|17223|DR|1014|1	0	+	0
MN996528	17223	17243	9566|17223|AR|1014|1	0	-	0
MN996528	13001	13021	13021|27407|DL|1015|1	0	+	0
MN996528	27387	27407	13021|27407|AL|1015|1	0	-	0
MN996528	13021	13041	13021|27407|DR|1015|1	0	+	0
MN996528	27407	27427	13021|27407|AR|1015|1	0	-	0
MN996528	6033	6053	6053|25402|DL|1016|1	0	+	0
MN996528	25382	25402	6053|25402|AL|1016|1	0	-	0
MN996528	6053	6073	6053|25402|DR|1016|1	0	+	0
MN996528	25402	25422	6053|25402|AR|1016|1	0	-	0
MN996528	10406	10426	10426|10764|DL|1017|1	0	+	0
MN996528	10744	10764	10426|10764|AL|1017|1	0	-	0
MN996528	10426	10446	10426|10764|DR|1017|1	0	+	0
MN996528	10764	10784	10426|10764|AR|1017|1	0	-	0
MN996528	26430	26450	26450|29326|DL|1018|1	0	+	0
MN996528	29306	29326	26450|29326|AL|1018|1	0	-	0
MN996528	26450	26470	26450|29326|DR|1018|1	0	+	0
MN996528	29326	29346	26450|29326|AR|1018|1	0	-	0
MN996528	15833	15853	15853|28751|DL|1019|1	0	+	0
MN996528	28731	28751	15853|28751|AL|1019|1	0	-	0
MN996528	15853	15873	15853|28751|DR|1019|1	0	+	0
MN996528	28751	28771	15853|28751|AR|1019|1	0	-	0
MN996528	2523	2543	2543|17334|DL|1020|1	0	+	0
MN996528	17314	17334	2543|17334|AL|1020|1	0	-	0
MN996528	2543	2563	2543|17334|DR|1020|1	0	+	0
MN996528	17334	17354	2543|17334|AR|1020|1	0	-	0
MN996528	8199	8219	8219|25433|DL|1021|1	0	+	0
MN996528	25413	25433	8219|25433|AL|1021|1	0	-	0
MN996528	8219	8239	8219|25433|DR|1021|1	0	+	0
MN996528	25433	25453	8219|25433|AR|1021|1	0	-	0
MN996528	6699	6719	6719|8293|DL|1022|1	0	+	0
MN996528	8273	8293	6719|8293|AL|1022|1	0	-	0
MN996528	6719	6739	6719|8293|DR|1022|1	0	+	0
MN996528	8293	8313	6719|8293|AR|1022|1	0	-	0
MN996528	11885	11905	11905|22036|DL|1023|1	0	+	0
MN996528	22016	22036	11905|22036|AL|1023|1	0	-	0
MN996528	11905	11925	11905|22036|DR|1023|1	0	+	0
MN996528	22036	22056	11905|22036|AR|1023|1	0	-	0
MN996528	9255	9275	9275|22635|DL|1024|1	0	+	0
MN996528	22615	22635	9275|22635|AL|1024|1	0	-	0
MN996528	9275	9295	9275|22635|DR|1024|1	0	+	0
MN996528	22635	22655	9275|22635|AR|1024|1	0	-	0
MN996528	9049	9069	9069|9454|DL|1025|1	0	+	0
MN996528	9434	9454	9069|9454|AL|1025|1	0	-	0
MN996528	9069	9089	9069|9454|DR|1025|1	0	+	0
MN996528	9454	9474	9069|9454|AR|1025|1	0	-	0
MN996528	17803	17823	17823|20638|DL|1026|1	0	+	0
MN996528	20618	20638	17823|20638|AL|1026|1	0	-	0
MN996528	17823	17843	17823|20638|DR|1026|1	0	+	0
MN996528	20638	20658	17823|20638|AR|1026|1	0	-	0
MN996528	1573	1593	1593|20321|DL|1027|1	0	+	0
MN996528	20301	20321	1593|20321|AL|1027|1	0	-	0
MN996528	1593	1613	1593|20321|DR|1027|1	0	+	0
MN996528	20321	20341	1593|20321|AR|1027|1	0	-	0
MN996528	28536	28556	28556|29109|DL|1028|1	0	+	0
MN996528	29089	29109	28556|29109|AL|1028|1	0	-	0
MN996528	28556	28576	28556|29109|DR|1028|1	0	+	0
MN996528	29109	29129	28556|29109|AR|1028|1	0	-	0
MN996528	491	511	511|26939|DL|1029|1	0	+	0
MN996528	26919	26939	511|26939|AL|1029|1	0	-	0
MN996528	511	531	511|26939|DR|1029|1	0	+	0
MN996528	26939	26959	511|26939|AR|1029|1	0	-	0
MN996528	18279	18299	18299|27491|DL|1030|1	0	+	0
MN996528	27471	27491	18299|27491|AL|1030|1	0	-	0
MN996528	18299	18319	18299|27491|DR|1030|1	0	+	0
MN996528	27491	27511	18299|27491|AR|1030|1	0	-	0
MN996528	9787	9807	9807|17616|DL|1031|1	0	+	0
MN996528	17596	17616	9807|17616|AL|1031|1	0	-	0
MN996528	9807	9827	9807|17616|DR|1031|1	0	+	0
MN996528	17616	17636	9807|17616|AR|1031|1	0	-	0
MN996528	10161	10181	10181|11874|DL|1032|1	0	+	0
MN996528	11854	11874	10181|11874|AL|1032|1	0	-	0
MN996528	10181	10201	10181|11874|DR|1032|1	0	+	0
MN996528	11874	11894	10181|11874|AR|1032|1	0	-	0
MN996528	13988	14008	14008|20007|DL|1033|1	0	+	0
MN996528	19987	20007	14008|20007|AL|1033|1	0	-	0
MN996528	14008	14028	14008|20007|DR|1033|1	0	+	0
MN996528	20007	20027	14008|20007|AR|1033|1	0	-	0
MN996528	20600	20620	20620|24953|DL|1034|1	0	+	0
MN996528	24933	24953	20620|24953|AL|1034|1	0	-	0
MN996528	20620	20640	20620|24953|DR|1034|1	0	+	0
MN996528	24953	24973	20620|24953|AR|1034|1	0	-	0
MN996528	3176	3196	3196|25150|DL|1035|1	0	+	0
MN996528	25130	25150	3196|25150|AL|1035|1	0	-	0
MN996528	3196	3216	3196|25150|DR|1035|1	0	+	0
MN996528	25150	25170	3196|25150|AR|1035|1	0	-	0
MN996528	1945	1965	1965|2900|DL|1036|1	0	+	0
MN996528	2880	2900	1965|2900|AL|1036|1	0	-	0
MN996528	1965	1985	1965|2900|DR|1036|1	0	+	0
MN996528	2900	2920	1965|2900|AR|1036|1	0	-	0
MN996528	10355	10375	10375|24104|DL|1037|1	0	+	0
MN996528	24084	24104	10375|24104|AL|1037|1	0	-	0
MN996528	10375	10395	10375|24104|DR|1037|1	0	+	0
MN996528	24104	24124	10375|24104|AR|1037|1	0	-	0
MN996528	3766	3786	3786|7440|DL|1038|1	0	+	0
MN996528	7420	7440	3786|7440|AL|1038|1	0	-	0
MN996528	3786	3806	3786|7440|DR|1038|1	0	+	0
MN996528	7440	7460	3786|7440|AR|1038|1	0	-	0
MN996528	1308	1328	1328|2685|DL|1039|1	0	+	0
MN996528	2665	2685	1328|2685|AL|1039|1	0	-	0
MN996528	1328	1348	1328|2685|DR|1039|1	0	+	0
MN996528	2685	2705	1328|2685|AR|1039|1	0	-	0
MN996528	13589	13609	13609|17286|DL|1040|1	0	+	0
MN996528	17266	17286	13609|17286|AL|1040|1	0	-	0
MN996528	13609	13629	13609|17286|DR|1040|1	0	+	0
MN996528	17286	17306	13609|17286|AR|1040|1	0	-	0
MN996528	11957	11977	11977|24105|DL|1041|1	0	+	0
MN996528	24085	24105	11977|24105|AL|1041|1	0	-	0
MN996528	11977	11997	11977|24105|DR|1041|1	0	+	0
MN996528	24105	24125	11977|24105|AR|1041|1	0	-	0
MN996528	13415	13435	13435|20551|DL|1042|1	0	+	0
MN996528	20531	20551	13435|20551|AL|1042|1	0	-	0
MN996528	13435	13455	13435|20551|DR|1042|1	0	+	0
MN996528	20551	20571	13435|20551|AR|1042|1	0	-	0
MN996528	9330	9350	9350|9884|DL|1043|1	0	+	0
MN996528	9864	9884	9350|9884|AL|1043|1	0	-	0
MN996528	9350	9370	9350|9884|DR|1043|1	0	+	0
MN996528	9884	9904	9350|9884|AR|1043|1	0	-	0
MN996528	14442	14462	14462|22270|DL|1044|1	0	+	0
MN996528	22250	22270	14462|22270|AL|1044|1	0	-	0
MN996528	14462	14482	14462|22270|DR|1044|1	0	+	0
MN996528	22270	22290	14462|22270|AR|1044|1	0	-	0
MN996528	20000	20020	20020|29360|DL|1045|1	0	+	0
MN996528	29340	29360	20020|29360|AL|1045|1	0	-	0
MN996528	20020	20040	20020|29360|DR|1045|1	0	+	0
MN996528	29360	29380	20020|29360|AR|1045|1	0	-	0
MN996528	17682	17702	17702|27786|DL|1046|1	0	+	0
MN996528	27766	27786	17702|27786|AL|1046|1	0	-	0
MN996528	17702	17722	17702|27786|DR|1046|1	0	+	0
MN996528	27786	27806	17702|27786|AR|1046|1	0	-	0
MN996528	7324	7344	7344|19986|DL|1047|1	0	+	0
MN996528	19966	19986	7344|19986|AL|1047|1	0	-	0
MN996528	7344	7364	7344|19986|DR|1047|1	0	+	0
MN996528	19986	20006	7344|19986|AR|1047|1	0	-	0
MN996528	24148	24168	24168|24688|DL|1048|1	0	+	0
MN996528	24668	24688	24168|24688|AL|1048|1	0	-	0
MN996528	24168	24188	24168|24688|DR|1048|1	0	+	0
MN996528	24688	24708	24168|24688|AR|1048|1	0	-	0
MN996528	3743	3763	3763|12721|DL|1049|1	0	+	0
MN996528	12701	12721	3763|12721|AL|1049|1	0	-	0
MN996528	3763	3783	3763|12721|DR|1049|1	0	+	0
MN996528	12721	12741	3763|12721|AR|1049|1	0	-	0
MN996528	3182	3202	3202|15393|DL|1050|1	0	+	0
MN996528	15373	15393	3202|15393|AL|1050|1	0	-	0
MN996528	3202	3222	3202|15393|DR|1050|1	0	+	0
MN996528	15393	15413	3202|15393|AR|1050|1	0	-	0
MN996528	25284	25304	25304|28246|DL|1051|1	0	+	0
MN996528	28226	28246	25304|28246|AL|1051|1	0	-	1
MN996528	25304	25324	25304|28246|DR|1051|1	0	+	0
MN996528	28246	28266	25304|28246|AR|1051|1	0	-	0
MN996528	12106	12126	12126|20633|DL|1052|1	0	+	0
MN996528	20613	20633	12126|20633|AL|1052|1	0	-	0
MN996528	12126	12146	12126|20633|DR|1052|1	0	+	0
MN996528	20633	20653	12126|20633|AR|1052|1	0	-	0
MN996528	6509	6529	6529|29091|DL|1053|1	0	+	0
MN996528	29071	29091	6529|29091|AL|1053|1	0	-	0
MN996528	6529	6549	6529|29091|DR|1053|1	0	+	0
MN996528	29091	29111	6529|29091|AR|1053|1	0	-	0
MN996528	20032	20052	20052|21856|DL|1054|1	0	+	0
MN996528	21836	21856	20052|21856|AL|1054|1	0	-	0
MN996528	20052	20072	20052|21856|DR|1054|1	0	+	0
MN996528	21856	21876	20052|21856|AR|1054|1	0	-	0
MN996528	12786	12806	12806|17661|DL|1055|1	0	+	0
MN996528	17641	17661	12806|17661|AL|1055|1	0	-	0
MN996528	12806	12826	12806|17661|DR|1055|1	0	+	0
MN996528	17661	17681	12806|17661|AR|1055|1	0	-	0
MN996528	7749	7769	7769|20569|DL|1056|1	0	+	0
MN996528	20549	20569	7769|20569|AL|1056|1	0	-	0
MN996528	7769	7789	7769|20569|DR|1056|1	0	+	0
MN996528	20569	20589	7769|20569|AR|1056|1	0	-	0
MN996528	683	703	703|6670|DL|1057|1	0	+	0
MN996528	6650	6670	703|6670|AL|1057|1	0	-	0
MN996528	703	723	703|6670|DR|1057|1	0	+	0
MN996528	6670	6690	703|6670|AR|1057|1	0	-	0
MN996528	17120	17140	17140|21486|DL|1058|1	0	+	0
MN996528	21466	21486	17140|21486|AL|1058|1	0	-	0
MN996528	17140	17160	17140|21486|DR|1058|1	0	+	0
MN996528	21486	21506	17140|21486|AR|1058|1	0	-	0
MN996528	200	220	220|26568|DL|1059|1	0	+	0
MN996528	26548	26568	220|26568|AL|1059|1	0	-	0
MN996528	220	240	220|26568|DR|1059|1	0	+	0
MN996528	26568	26588	220|26568|AR|1059|1	0	-	0
MN996528	13442	13462	13462|24867|DL|1060|1	0	+	0
MN996528	24847	24867	13462|24867|AL|1060|1	0	-	0
MN996528	13462	13482	13462|24867|DR|1060|1	0	+	0
MN996528	24867	24887	13462|24867|AR|1060|1	0	-	0
MN996528	3838	3858	3858|29354|DL|1061|1	0	+	0
MN996528	29334	29354	3858|29354|AL|1061|1	0	-	0
MN996528	3858	3878	3858|29354|DR|1061|1	0	+	0
MN996528	29354	29374	3858|29354|AR|1061|1	0	-	0
MN996528	26153	26173	26173|27021|DL|1062|1	0	+	0
MN996528	27001	27021	26173|27021|AL|1062|1	0	-	0
MN996528	26173	26193	26173|27021|DR|1062|1	0	+	0
MN996528	27021	27041	26173|27021|AR|1062|1	0	-	0
MN996528	7967	7987	7987|13591|DL|1063|1	0	+	0
MN996528	13571	13591	7987|13591|AL|1063|1	0	-	0
MN996528	7987	8007	7987|13591|DR|1063|1	0	+	0
MN996528	13591	13611	7987|13591|AR|1063|1	0	-	0
MN996528	60	80	80|21848|DL|1064|1	0	+	1
MN996528	21828	21848	80|21848|AL|1064|1	0	-	0
MN996528	80	100	80|21848|DR|1064|1	0	+	0
MN996528	21848	21868	80|21848|AR|1064|1	0	-	0
MN996528	27568	27588	27588|28382|DL|1065|1	0	+	0
MN996528	28362	28382	27588|28382|AL|1065|1	0	-	0
MN996528	27588	27608	27588|28382|DR|1065|1	0	+	0
MN996528	28382	28402	27588|28382|AR|1065|1	0	-	0
MN996528	11877	11897	11897|28856|DL|1066|1	0	+	0
MN996528	28836	28856	11897|28856|AL|1066|1	0	-	0
MN996528	11897	11917	11897|28856|DR|1066|1	0	+	0
MN996528	28856	28876	11897|28856|AR|1066|1	0	-	0
MN996528	6098	6118	6118|26005|DL|1067|1	0	+	0
MN996528	25985	26005	6118|26005|AL|1067|1	0	-	0
MN996528	6118	6138	6118|26005|DR|1067|1	0	+	0
MN996528	26005	26025	6118|26005|AR|1067|1	0	-	0
MN996528	1721	1741	1741|9890|DL|1068|1	0	+	0
MN996528	9870	9890	1741|9890|AL|1068|1	0	-	0
MN996528	1741	1761	1741|9890|DR|1068|1	0	+	0
MN996528	9890	9910	1741|9890|AR|1068|1	0	-	0
MN996528	10000	10020	10020|27883|DL|1069|1	0	+	0
MN996528	27863	27883	10020|27883|AL|1069|1	0	-	0
MN996528	10020	10040	10020|27883|DR|1069|1	0	+	0
MN996528	27883	27903	10020|27883|AR|1069|1	0	-	0
MN996528	3401	3421	3421|18832|DL|1070|1	0	+	0
MN996528	18812	18832	3421|18832|AL|1070|1	0	-	0
MN996528	3421	3441	3421|18832|DR|1070|1	0	+	0
MN996528	18832	18852	3421|18832|AR|1070|1	0	-	0
MN996528	8487	8507	8507|18850|DL|1071|1	0	+	0
MN996528	18830	18850	8507|18850|AL|1071|1	0	-	0
MN996528	8507	8527	8507|18850|DR|1071|1	0	+	0
MN996528	18850	18870	8507|18850|AR|1071|1	0	-	0
MN996528	961	981	981|7905|DL|1072|1	0	+	0
MN996528	7885	7905	981|7905|AL|1072|1	0	-	0
MN996528	981	1001	981|7905|DR|1072|1	0	+	0
MN996528	7905	7925	981|7905|AR|1072|1	0	-	0
MN996528	6670	6690	6690|17472|DL|1073|1	0	+	0
MN996528	17452	17472	6690|17472|AL|1073|1	0	-	0
MN996528	6690	6710	6690|17472|DR|1073|1	0	+	0
MN996528	17472	17492	6690|17472|AR|1073|1	0	-	0
MN996528	15615	15635	15635|24220|DL|1074|1	0	+	0
MN996528	24200	24220	15635|24220|AL|1074|1	0	-	0
MN996528	15635	15655	15635|24220|DR|1074|1	0	+	0
MN996528	24220	24240	15635|24220|AR|1074|1	0	-	0
MN996528	8543	8563	8563|16950|DL|1075|1	0	+	0
MN996528	16930	16950	8563|16950|AL|1075|1	0	-	0
MN996528	8563	8583	8563|16950|DR|1075|1	0	+	0
MN996528	16950	16970	8563|16950|AR|1075|1	0	-	0
MN996528	15341	15361	15361|23596|DL|1076|1	0	+	0
MN996528	23576	23596	15361|23596|AL|1076|1	0	-	0
MN996528	15361	15381	15361|23596|DR|1076|1	0	+	0
MN996528	23596	23616	15361|23596|AR|1076|1	0	-	0
MN996528	3933	3953	3953|29362|DL|1077|1	0	+	0
MN996528	29342	29362	3953|29362|AL|1077|1	0	-	0
MN996528	3953	3973	3953|29362|DR|1077|1	0	+	0
MN996528	29362	29382	3953|29362|AR|1077|1	0	-	0
MN996528	7622	7642	7642|20781|DL|1078|1	0	+	0
MN996528	20761	20781	7642|20781|AL|1078|1	0	-	0
MN996528	7642	7662	7642|20781|DR|1078|1	0	+	0
MN996528	20781	20801	7642|20781|AR|1078|1	0	-	0
MN996528	4488	4508	4508|11854|DL|1079|1	0	+	0
MN996528	11834	11854	4508|11854|AL|1079|1	0	-	0
MN996528	4508	4528	4508|11854|DR|1079|1	0	+	0
MN996528	11854	11874	4508|11854|AR|1079|1	0	-	0
MN996528	9162	9182	9182|12162|DL|1080|1	0	+	0
MN996528	12142	12162	9182|12162|AL|1080|1	0	-	0
MN996528	9182	9202	9182|12162|DR|1080|1	0	+	0
MN996528	12162	12182	9182|12162|AR|1080|1	0	-	0
MN996528	4166	4186	4186|12373|DL|1081|1	0	+	0
MN996528	12353	12373	4186|12373|AL|1081|1	0	-	0
MN996528	4186	4206	4186|12373|DR|1081|1	0	+	0
MN996528	12373	12393	4186|12373|AR|1081|1	0	-	0
MN996528	2400	2420	2420|16743|DL|1082|1	0	+	0
MN996528	16723	16743	2420|16743|AL|1082|1	0	-	0
MN996528	2420	2440	2420|16743|DR|1082|1	0	+	0
MN996528	16743	16763	2420|16743|AR|1082|1	0	-	0
MN996528	178	198	198|17949|DL|1083|1	0	+	0
MN996528	17929	17949	198|17949|AL|1083|1	0	-	0
MN996528	198	218	198|17949|DR|1083|1	0	+	0
MN996528	17949	17969	198|17949|AR|1083|1	0	-	0
MN996528	22006	22026	22026|27036|DL|1084|1	0	+	0
MN996528	27016	27036	22026|27036|AL|1084|1	0	-	0
MN996528	22026	22046	22026|27036|DR|1084|1	0	+	0
MN996528	27036	27056	22026|27036|AR|1084|1	0	-	0
MN996528	19041	19061	19061|24376|DL|1085|1	0	+	0
MN996528	24356	24376	19061|24376|AL|1085|1	0	-	0
MN996528	19061	19081	19061|24376|DR|1085|1	0	+	0
MN996528	24376	24396	19061|24376|AR|1085|1	0	-	0
MN996528	5201	5221	5221|24560|DL|1086|1	0	+	0
MN996528	24540	24560	5221|24560|AL|1086|1	0	-	0
MN996528	5221	5241	5221|24560|DR|1086|1	0	+	0
MN996528	24560	24580	5221|24560|AR|1086|1	0	-	0
MN996528	572	592	592|17459|DL|1087|1	0	+	0
MN996528	17439	17459	592|17459|AL|1087|1	0	-	0
MN996528	592	612	592|17459|DR|1087|1	0	+	0
MN996528	17459	17479	592|17459|AR|1087|1	0	-	0
MN996528	1519	1539	1539|15917|DL|1088|1	0	+	0
MN996528	15897	15917	1539|15917|AL|1088|1	0	-	0
MN996528	1539	1559	1539|15917|DR|1088|1	0	+	0
MN996528	15917	15937	1539|15917|AR|1088|1	0	-	0
MN996528	10268	10288	10288|28777|DL|1089|1	0	+	0
MN996528	28757	28777	10288|28777|AL|1089|1	0	-	0
MN996528	10288	10308	10288|28777|DR|1089|1	0	+	0
MN996528	28777	28797	10288|28777|AR|1089|1	0	-	0
MN996528	22399	22419	22419|22682|DL|1090|1	0	+	0
MN996528	22662	22682	22419|22682|AL|1090|1	0	-	0
MN996528	22419	22439	22419|22682|DR|1090|1	0	+	0
MN996528	22682	22702	22419|22682|AR|1090|1	0	-	0
MN996528	15962	15982	15982|17334|DL|1091|1	0	+	0
MN996528	17314	17334	15982|17334|AL|1091|1	0	-	0
MN996528	15982	16002	15982|17334|DR|1091|1	0	+	0
MN996528	17334	17354	15982|17334|AR|1091|1	0	-	0
MN996528	8534	8554	8554|22969|DL|1092|1	0	+	0
MN996528	22949	22969	8554|22969|AL|1092|1	0	-	0
